"id","name","postalcode","address_todofuken","address_shikuchoson","address","shikuchosonCode","phone","openinghours","emergency_contact","emergency_contact_phone"
"36900542","いちい薬局鶴田町店","038-3503","青森県","鶴田町","北津軽郡鶴田町鶴田字相原５５－２５","02384","0173-26-6771","月水9:00～17:00
火8:30～17:00
木金9:00～18:30
土9:00～15:00","無",""
"36900543","サカエ薬局きづくり","038-3135","青森県","つがる市","木造有楽町65-3","02209","0173-49-2345","月～金8:30～18:00","有","0120-35-8570"
"36900544","アーチ薬局いたやなぎ","038-3661","青森県","板柳町","北津軽郡板柳町大字福野田字実田５３－８","02381","0172-55-0507","月～金　8:00～12:00、13:30～19:00
土　8:00～12:00、13:30～17:00","有","0172-55-0507"
"36900545","サカエ薬局板柳","038-3661","青森県","板柳町","板柳町福野田字実田45-3","02381","0172-73-5335","月～金8:30～18:00
土8:30～13:00","有","0120-35-8570"
"36900546","サカエ薬局板病前","038-3661","青森県","板柳町","板柳町福野田字常盤54-7","02381","0172-72-0909","月～金8:30～17:30","無",""
"36900547","サカエ薬局藤崎","038-3802","青森県","藤崎町","南津軽郡藤崎町大字藤崎字武元１３","02361","0172-75-6668","月～金　8:30～18:00
土　8:30～13:00","有","0120-35-8570"
"36900548","サカエ薬局なんぶ","039-0105","青森県","南部町","南部町大字沖田面字千刈35-2","02445","0179-20-6770","月･火･水･金8:30～18:00
木･土8:30～13:00","無","0120-35-8570"
"36900549","三戸薬局","039-0141","青森県","三戸町","三戸郡三戸町川守田字沖中10-6","02441","0179-20-1616","月～金8:30～18:00
土8:30～12:00","無",""
"36900550","サンケア薬局八戸駅前店","039-1101","青森県","八戸市","八戸市尻内町八百刈25-1","02203","0178-23-4193","月～金8:30～18:00
土8:30～12:30","無",""
"36900551","なの花薬局一番町店","039-1102","青森県","八戸市","八戸市一番町２－３－７","02203","0178-20-0071","月・火・木・金　9:00～18:00
水・土　9:00～13:00","有","0178-20-0071（転送）"
"36900552","大嶋薬局","039-1102","青森県","八戸市","八戸市一番町1-2-27","02203","0178-27-1563","月～土9:00～19:00","無",""
"36900553","いちご薬局八戸日赤前店","039-1104","青森県","八戸市","八戸市田面木字堤下１２－３","02203","0178-80-7615","月～金　8:00～18:00
土　8:00～12:00","有","070-6491-7871"
"36900554","なの花薬局白山台店","039-1111","青森県","八戸市","八戸市東白山台2-35-6","02203","0178-51-6671","月･火･木･金8:30～18:30
水8:30～17:00
土8:30～12:30","有","0178-51-6671"
"36900555","コスモ薬局","039-1164","青森県","八戸市","八戸市下長３－１３－１４","02203","0178-21-1581","月・火・水・金　9:00～18:30
木　9:00～17:00
土　9:00～12:45","無",""
"36900556","ベル薬局","039-1164","青森県","八戸市","八戸市下長１－６－２９","02203","0178-29-2914","月～金　9:00～18:00
土　9:00～15:00","有","0178-29-2914"
"36900557","つつみの薬局","039-1166","青森県","八戸市","八戸市根城１－１４－１","02203","0178-71-2895","月～金　9:00～18:00
土　9:00～13:00（第2・第4休み）","有","0178-71-2895"
"36900558","なの花薬局根城店","039-1166","青森県","八戸市","八戸市根城５－２－５","02203","0178-45-6120","月～金　9:00～18:30
土　9:00～13:00","有","0178-45-6120(転送)"
"36900559","有限会社こいけ薬局根城店","039-1166","青森県","八戸市","八戸市根城４－２０－３３","02203","0178-44-9229","月～金　8:30～19:00
第1.3.5土　8:30～13:00
第2.4土　8:30～16:00","有","0178-44-9229"
"36900560","二ツ家調剤薬局","039-1167","青森県","八戸市","八戸市沢里字二ツ屋１－９２","02203","0178-45-5184","月～金　9:00～19:00
土　9:00～15:00","有","070-6955-5184"
"36900561","うぐいす薬局","039-1201","青森県","階上町","三戸郡階上町道仏字天当平１－１８９","02446","0178-80-1133","月・木　8:30～18:00
火・金　8:30～19:00
水　8:30～17:30
土　8:30～12:30","有","0178-80-1133"
"36900562","なの花薬局　五戸東店","039-1511","青森県","五戸町","三戸郡五戸町鍛冶屋窪上ミ３４－１","02442","0178-61-1196","月・火・木・金　9:00～18:00
水　9:00～17:00
第1.2.4.5土　9:00～12:30
第3土　13:00～14:00","有","0178-61-1196"
"36900563","なの花薬局五戸東店","039-1511","青森県","五戸町","三戸郡五戸町鍜冶屋窪上ミ３４－１","02442","0178-61-1196","09:00-18:00","有","0178-61-1196"
"36900564","プラス薬局","039-1517","青森県","五戸町","三戸郡五戸町沢向１７－４２","02442","0178-61-1701","月～金　9:00～17:30　土　9:00～12:00","有","0178-61-1701"
"36900565","なの花薬局五戸店","039-1545","青森県","五戸町","三戸郡五戸町正場沢３－４","02442","0178-62-7551","月～金　8:30～17:30
土　8:30～12:30","有","0178-62-7551"
"36900566","サワカミ薬局おいらせ青葉店","039-2185","青森県","おいらせ町","上北群おいらせ町上久保６３－１７３","02412","0176-58-6521","月･火･木･金･土9:00～18:00
(水･日･祝日 休業)","無",""
"36900567","薬局ミミ","039-2187","青森県","おいらせ町","上北郡おいらせ町緑ケ丘１－５０－２０８２","02412","0176-57-5820","8:30-18:30(月･火･木･金･土)","無",""
"36900568","なの花薬局 おいらせ店","039-2225","青森県","おいらせ町","上北郡おいらせ町字上明堂９－３","02412","0178-50-1311","月～金　8:30～17:20
土8:30～9:30","無",""
"36900569","スマイル薬局野辺地店","039-3131","青森県","野辺地町","上北郡野辺地町野辺地６８－１","02401","0175-73-8867","月～金　8:00～17:30
土　8:00～12:30","無",""
"36900570","おぶち薬局","039-3212","青森県","六ヶ所村","上北郡六ヶ所村尾駮字野附１３４１－２","02411","0175-73-8600","月・火・木・金　8:30～18:00
水　8:30～19:00","無",""
"36900571","こみなと薬局","039-3321","青森県","平内町","東津軽郡平内町小湊字愛宕８２－１","02301","017-758-1022","月・火・木・金　8:15～18:00
水　8:15～17:00
土　8:15～12:00","有","017-758-1022"
"36900572","アイセイ薬局大間店","039-4601","青森県","大間町","下北郡大間町大字大間大間平２０－１５７","02423","0175-32-1110","月～金　8:30～17:15
土　8:30～10:00","有","0175-32-1110"
"36900573","調剤薬局ツルハドラッグ盛岡愛宕店","020-0013","岩手県","盛岡市","盛岡市愛宕町１１－１９","03201","019-613-5285","月～金9:00～13:00､14:00～18:00
土､日､祝休み","無",""
"36900574","ポプラ薬局","020-0016","岩手県","盛岡市","盛岡市名須川町２７－４２","03201","019-652-3010","月-金　8：00-18：00
土　8：00-14：00","有","090-7667-7965"
"36900575","そうごう薬局盛岡中央通西店","020-0021","岩手県","盛岡市","盛岡市中央通３－１６－１５","03201","019-681-7101","月-金9:00～18:00
土9:00～13:00","有","019-681-7101"
"36900576","そうごう薬局盛岡中央通店","020-0021","岩手県","盛岡市","盛岡市中央通２－２－５","03201","019-613-6671","月-金　9：00-19：00
土　9：00-13：00","有","019-613-6671"
"36900577","菜園よつば薬局","020-0022","岩手県","盛岡市","盛岡市大通１－１１－５","03201","019-681-3222","月、火、木、金　9：00-18：00
水　8：30-16：30
土　9：00-13：00","有","070-1287-7895"
"36900578","会営内丸薬局","020-0023","岩手県","盛岡市","盛岡市内丸１７－２４","03201","019-625-1927","月-金　8：30-18：00
土　8：30-13：00","有","080-1824-0952"
"36900579","調剤薬局ツルハドラッグマリオス店","020-0045","岩手県","盛岡市","盛岡市盛岡駅西通２－９－１
マリオス５Ｆ","03201","019-621-5200","月･火･水･金9:00～18:00
木･土9:00～13:00
日･祝　定休日","無",""
"36900580","ドラッグコスモス","020-0053","岩手県","盛岡市","盛岡市上太田金財９２－１","03201","019-656-2255","月、火、金　9：00-18：00
水、木　9：00-17：00
土　9：00-12：30","無",""
"36900581","リード薬局","020-0066","岩手県","盛岡市","盛岡市上田１－３－１０","03201","019-622-9700","月.火.木.金　9:00～19:00
木9:00～18:00
土9:00～13:00","無",""
"36900582","リープ薬局","020-0066","岩手県","盛岡市","盛岡市上田１－１－３５","03201","019-601-3030","月･火･木･金9:00～18:00
水･土:9:00～13:00","無",""
"36900583","調剤薬局ツルハドラッグ上田店","020-0066","岩手県","盛岡市","盛岡市上田１－３－６","03201","019-621-7268","月-金9:00～18:00　
土9:00～13:00","無",""
"36900584","東大薬局","020-0066","岩手県","盛岡市","盛岡市上田３－６－３８","03201","019-622-3815","月～土9:00-19:00","有","019-622-3815"
"36900585","どんぐり薬局たかまつ","020-0114","岩手県","盛岡市","盛岡市高松３－１１－２３","03201","019-661-6995","月～金8:30～18:00
土8:30～13:00","有","090-3754-9986"
"36900586","かえで薬局","020-0117","岩手県","盛岡市","盛岡市緑が丘３－１８－２","03201","019-656-1493","月、火、水、金　8：30-18：00
木、土　8：30-12：30","有","090-5699-3969"
"36900587","調剤薬局アスティこうの","020-0117","岩手県","盛岡市","盛岡市緑が丘４－１－５０","03201","019-662-2877","月、火、木、金　8：30-18：00
水、土　8：30-12：30","有","090-7965-8924"
"36900588","かぶとむし薬局","020-0121","岩手県","盛岡市","盛岡市月が丘３－２９－１","03201","019-681-2333","月、火、木、金、1・3土　8：30-17：30
　水、2・4・5土　8：30-12：30","有","019-681-2333"
"36900589","月が丘薬局","020-0121","岩手県","盛岡市","盛岡市月が丘１－２９－７","03201","019-648-3939","月-金　9：00-19：00　土　9：00-13：00","有","019-648-3939"
"36900590","調剤薬局ツルハドラッグ盛岡青山店","020-0121","岩手県","盛岡市","盛岡市月が丘2-1-35","03201","019-641-8268","月～金10：00～14：00、15：00～19：00","無",""
"36900591","スタイル薬局","020-0133","岩手県","盛岡市","盛岡市青山３－６－２","03201","019-646-5757","(月)～(金)9:00～18:00
(土)9:00～13:00","有","019-646-5757（転送）"
"36900592","菊屋薬局","020-0527","岩手県","雫石町","岩手郡雫石町中町３３－４","03301","019-692-2057","月～金8:00～19:30
土、日、祝9:00～18:30","有","090-3406-0694"
"36900593","しずくいし中央薬局","020-0542","岩手県","雫石町","雫石町万田渡７４－１９","03301","019-692-5588","月-金　9：00-18：00
土　9：00-14：00","有","019-692-5588"
"36900594","滝沢調剤薬局","020-0668","岩手県","滝沢市","滝沢市鵜飼狐洞１－３０３","03216","019-687-5711","月-金　9：00-18：00
土　9：00-12：00","有","019-687-5711"
"36900595","なかのユニオン薬局","020-0816","岩手県","盛岡市","盛岡市中野１－２１－１","03201","019-652-6587","月、火、木、金　9：00-18：00
水、土　9：00-12：30","有","090-2365-8543"
"36900596","調剤薬局ツルハドラッグ三本柳店","020-0831","岩手県","盛岡市","盛岡市三本柳５－２８－２","03201","019-614-3080","月-金　9：00-18：30
土　9：00-13：00","有","080-6067-8607"
"36900597","あざみ薬局","020-0832","岩手県","盛岡市","盛岡市東見前８－２０－４","03201","019-639-8706","月-金　9：00-18：00
土　9：00-12：30","有","090-4885-3710"
"36900598","調剤薬局ツルハドラッグ盛岡西見前店","020-0833","岩手県","盛岡市","盛岡市西見前１４－１４９","03201","019-637-5696","10:00～13:00、14:00～18:30
(13:00～14:00昼休み)","有","070-7400-3493"
"36900599","調剤薬局ツルハドラッグ盛岡津志田店","020-0838","岩手県","盛岡市","盛岡市津志田中央２－１７－３３","03201","019-637-9100","月-土　9：00-20：00
日、祝　9：00-18：00","有","080-6067-8589"
"36900600","調剤薬局ツルハドラッグ盛岡盛南店","020-0851","岩手県","盛岡市","盛岡市向中野字細谷地２１－２","03201","019-656-9685","月～金9:00～13:00､14:00～18:30","有","070-7402-0847"
"36900601","本宮センター薬局","020-0857","岩手県","盛岡市","盛岡市北飯岡１－２－７１","03201","019-656-5867","月、火、水、金、土　9：00-18：00
木　9：00-17：00","有","080-2303-9357"
"36900602","あまいろ薬局","020-0861","岩手県","盛岡市","盛岡市仙北２－１－２０","03201","019-613-7005","月-金　8：45-17：00
土　9：00-13：00","有","070-1287-7895"
"36900603","ウエルシア薬局盛岡本宮店","020-0866","岩手県","盛岡市","盛岡市本宮６－１－６５","03201","019-636-1064","月-土　9：00-19：00
日、祝　10：00-19：00","無",""
"36900604","中ノ橋薬局","020-0871","岩手県","盛岡市","盛岡市中ノ橋通１－７－１５","03201","019-624-2823","月-金　9：00-18：00
土　9：00-14：00","無",""
"36900605","村源薬局","020-0878","岩手県","盛岡市","盛岡市肴町６－２","03201","019-623-1241","月-金　9：00-18：00
土　9：00-16：00","無",""
"36900606","青葉の杜薬局一関店","021-0008","岩手県","一関市","一関市石畑６－３１","03209","0191-31-4510","月火木金：9:00～18:00
水土：9:00～12:30","無",""
"36900607","れもん薬局","021-0053","岩手県","一関市","一関市山目字中野５９－１","03209","0191-33-1510","月-金　9：00-18：00　土　9：00-13：00","無",""
"36900608","調剤薬局ツルハドラッグ一関山目店","021-0055","岩手県","一関市","一関市山目泥田８６－１","03209","0191-33-2688","月～金9:00～13:00､14:00～18:00","有","070-7402-0806"
"36900609","気仙中央薬局","022-0002","岩手県","大船渡市","大船渡市大船渡町字山馬越１８２－４","03203","0192-26-6231","月-金　8：00-18：00
土　9：00-12：30","有","090-4637-2785"
"36900610","善進堂薬局","022-0002","岩手県","大船渡市","大船渡市大船渡町字新田４９－３","03203","0192-27-9250","月、火、水、金　9：00-18：00
木　9：00-17：00
土　9：00-13：00","有","0192-27-9250"
"36900611","つくし薬局猪川店","022-0004","岩手県","大船渡市","大船渡市猪川町字中井沢１０－１０","03203","0192-21-3663","月-土　8：30-18：00","有","0192-21-3663"
"36900612","りあす薬局","022-0006","岩手県","大船渡市","大船渡市立根町字中野４０－６","03203","0192-21-5100","月、火、木、金　9：00-19：00
水　9：00-15：00","有","0192-21-5100"
"36900613","及川薬局けいとく店","023-0003","岩手県","奥州市","奥州市水沢佐倉河字慶徳２６－２","03215","0197-47-4471","月、木　8：30-19：00
火、金　8：30-17：30
水、土　8：30-12：30","無",""
"36900614","水沢調剤薬局","023-0046","岩手県","奥州市","奥州市水沢川原小路１２","03215","0197-23-4838","8:45～17:45","無",""
"36900615","うさぎ調剤薬局","023-0054","岩手県","奥州市","奥州市水沢字吉小路３－３","03215","0197-51-7070","月、火、水、金　9：00-18：30
木　9：00～17：00
土　9：00-13：00","有","090-1374-9898"
"36900616","はだ調剤薬局","023-0106","岩手県","奥州市","奥州市水沢区羽田町久保１１","03215","0197-47-4561","月～金9:00～17:30　土9:00～12:30","有","0197-47-4561(転送)"
"36900617","有限会社及川薬局","023-0801","岩手県","奥州市","奥州市水沢字横町２３０","03215","0197-23-2632","月-金　8：30-18：30
土　8：30-14：00","有","0197-24-8193"
"36900618","いちご薬局","023-0813","岩手県","奥州市","奥州市水沢中町５５","03215","0197-51-1515","月-金　8：45-17：45
土　8：45-13：00","有","0197-51-2555"
"36900619","たんぽぽ薬局","023-0822","岩手県","奥州市","奥州市水沢東中通り２－１－２７","03215","0197-23-5257","月-金　9：00-18：00
土　9：00-13：00","無",""
"36900620","むつみ薬局","023-0851","岩手県","奥州市","奥州市水沢南町４－２１","03215","0197-22-4666","月-金　8：45-17：45
土　8：45-12：45","有","070-5091-8858"
"36900621","アイセイ薬局江刺病院前店","023-1103","岩手県","奥州市","奥州市江刺西大通り４－２４","03215","0197-31-2566","月-金　9：00-18：00
土　9：00-13：00","有","0197-31-2566"
"36900622","調剤薬局ツルハドラッグ江刺店","023-1103","岩手県","奥州市","奥州市江刺西大通り９－５","03215","0197-31-1526","月-金　9：00-18：00","無",""
"36900623","高島薬局","024-0031","岩手県","北上市","北上市青柳町２－５－４１","03206","0197-63-2629","(平日)9:00～21:00
(日･祝)9:00～18:00","有","0197-63-2629"
"36900624","ファースト調剤薬局","024-0034","岩手県","北上市","北上市諏訪町２－５－４２","03206","0197-61-3023","月、火、水、金　8：45-18：00
木　8：45-16：45
土　8：45-13：00","有","090-5322-5380"
"36900625","調剤薬局ツルハドラッグ大堤店","024-0055","岩手県","北上市","北上市大堤南１－１－２４","03206","0197-67-6324","月～金9:00～18:30
土9:00～14:00","無",""
"36900626","ファースト調剤薬局北上済生会病院前店","024-0063","岩手県","北上市","北上市九年橋３－１８－１５","03206","0197-61-2838","月-金　8：45-17：45
土　8：45-12：45","無",""
"36900627","おおぞら薬局","024-0083","岩手県","北上市","北上市柳原町４－１５－２９","03206","0197-65-2202","月-金　9：00-18：00
土　9：00-13：00","有","0197-65-2202"
"36900628","つくし薬局柳原店","024-0083","岩手県","北上市","北上市柳原町５－１２－１６","03206","0197-62-5611","火曜日～金曜日9:00～18:00
月･土曜日9:00～17:00","無",""
"36900629","ウエルシア薬局北上さくら通り店","024-0084","岩手県","北上市","北上市さくら通り１－１－３４","03206","0197-63-6982","月-金　10：00-14：00、15：00-19：00","無",""
"36900630","調剤薬局ツルハドラッグ花巻御田屋町店","025-0082","岩手県","花巻市","花巻市御田屋町４－１６","03205","0198-21-3110","月-金　9：00-18：00　土　9：00-13：00","無",""
"36900631","小田島薬局","025-0087","岩手県","花巻市","花巻市上町　６－５","03205","0198-23-5161","月-土　9：00-18：00","有","0198-23-5161"
"36900632","しらゆり薬局","025-0091","岩手県","花巻市","花巻市西大通り１－７－１０","03205","0198-41-8330","月、火、木、金　9：00-18：00
水　9：00-17：00
土　9：00-13：00","無",""
"36900633","調剤薬局ツルハドラッグ西大通店","025-0091","岩手県","花巻市","花巻市西大通り２－１－２５","03205","0198-24-1015","月-金　9：30-18：30","無",""
"36900634","二十六薬局","025-0091","岩手県","花巻市","花巻市西大通り２－３－１","03205","0198-23-2626","月、火、水、金　9：00-18：00
木、1・4・5土　9：00-16：00","有","0198-23-2626"
"36900635","花調みどり薬局","025-0097","岩手県","花巻市","花巻市若葉町3-1-8","03205","0198-22-3777","月、火、木、金 9:00～18:00
水、土 9:00～12:30","無",""
"36900636","調剤薬局ツルハドラッグ釜石店","026-0021","岩手県","釜石市","釜石市只越町２－４－１７","03211","0193-31-2268","月、火、木、金　9：00-18：30
水、土　9：00-12：30","有","080-6079-1529"
"36900637","サカモト薬局大通り店","025-0092","岩手県","花巻市","花巻市大通り1-15-19","03205","0198-24-9196","月～土9:00～18:00
日･祝休","有","0918-24-9196
から携帯へ転送"
"36900638","つくし薬局舘合店","027-0077","岩手県","宮古市","宮古市舘合町１－５","03202","0193-71-1166","月、火、水、金　8：30-18：00
木　8：30-17：00
土　8：30-13：00","有","0193-71-1166"
"36900639","あさひ調剤薬局","027-0083","岩手県","宮古市","宮古市大通４－５－１","03202","0193-71-2015","月-金　9：00-18：30
土　9：00-13：00","有","0193-71-2015"
"36900640","みなとや調剤薬局","027-0083","岩手県","宮古市","宮古市大通１－５－３","03202","0193-71-2033","月、火、木、金　8：30-17：30
水　8：30-17：00
土　8：30-12：30","有","0193-71-2033"
"36900641","ミウラ薬局","027-0325","岩手県","宮古市","宮古市田老三王１－１－３－１","03202","0193-65-7303","8:30～17:30","有","090-5351-6580"
"36900642","つくし薬局遠野店","028-0523","岩手県","遠野市","遠野市中央通り６－１５","03208","0198-63-1717","月、火、水、金　9：00-18：00
木　9：00-17：00
土　9：00-13：00","有","0198-63-1717"
"36900643","つくし薬局遠野病院前店","028-0541","岩手県","遠野市","遠野市松崎町白岩１５－１３－１１","03208","0198-66-3300","月-金　9：00-18：00","有","0198-66-3300"
"36900644","つくし薬局本店","028-1121","岩手県","大槌町","大槌町小鎚第２３地割字寺野２３－２","03461","0193-42-8500","月-金　8：00-17：30
土　8：00-12：00","有","0193-42-8500"
"36900645","調剤薬局ツルハドラッグ紫波店","028-3303","岩手県","紫波町","紫波町高水寺字大坊１８３－１","03321","019-672-6568","月-金　9：00-18：00
土　9：00-14：00","有","080-6067-1723"
"36900646","ファミリー薬局","028-3305","岩手県","紫波町","紫波町日詰字下丸森１２１－７","03321","019-671-1195","月-金　8：30-18：00
土　8：30-13：00","有","019-671-1195"
"36900647","みずほ薬局オガール店","028-3318","岩手県","紫波町","紫波町紫波中央駅前２－３－１２","03321","019-601-7204","月～金9:00～18:00
1･3土9:00～12:30","無",""
"36900648","きりの調剤薬局","028-3603","岩手県","矢巾町","紫波郡矢巾町西徳田５－１－１","03322","019-698-4193","8:30～18:00","無",""
"36900649","石神の丘薬局","028-4307","岩手県","岩手町","岩手郡岩手町大字五日市１１－７９－６６","03303","0195-61-1611","月、火、木、金　9：00-18：00
水、土　9：00-13：00","有","080-1652-8133"
"36900650","すがわら薬局","028-6101","岩手県","二戸市","二戸市福岡字長嶺２４－２０","03213","0195-26-8454","月、水、木、金　9：00-18：00
火　9：00-17：00　土　9：00-13：00","有","0195-26-8454"
"36900651","木いちご薬局","028-6103","岩手県","二戸市","二戸市石切所字森合３１","03213","0195-23-1539","月-金　8：45-17：45　土　8：45-12：45","有","0195-23-1539"
"36900652","堀野調剤薬局","028-6105","岩手県","二戸市","二戸市堀野字大川原毛８９－１","03213","0195-25-5016","月-金　8：30-18：30　日　8：30-12：30","無",""
"36900653","トライ薬局","028-7112","岩手県","八幡平市","八幡平市田頭３７－１０３－６","03214","0195-78-8224","月･火･水･金8:30-17:30
木･土8:30-13:30","有","0195-78-8224"
"36900654","つくし薬局川崎店","029-0202","岩手県","一関市","一関市川崎町薄衣字久伝１７－１","03209","0191-36-5002","月、火、木、金　9：00-18：00
水　9：00-20：00　土　9：00-13：00","有","0191-36-5002"
"36900655","調剤薬局ツルハドラッグ高田北店","029-2203","岩手県","陸前高田市","陸前高田市竹駒町字滝の里１５－１","03210","0192-54-4268","月～金9:00～13:00､14:00～18:00","無",""
"36900656","そうごう薬局高田店","029-2205","岩手県","陸前高田市","陸前高田市高田町太田５１２－３","03210","0192-53-2251","月-金　9：00-18：00
土　9：00-13：00","有","0192-53-2251"
"36900657","黄川田薬局","029-2205","岩手県","陸前高田市","陸前高田市高田町太田５１２－４","03210","0192-22-8680","月-金　9：00-18：00","有","090-3647-9219"
"36900658","あすか薬局","029-4102","岩手県","平泉町","平泉町平泉字志羅山７－１０","03402","0191-34-1150","月、火、木、金　8：30-18：00
水　8：30-17：00　土　8：30-13：00","有","0191-34-1150"
"36900659","ミズサワ薬局前沢店","029-4204","岩手県","奥州市","奥州市前沢向田１－２０－２","03215","0197-56-3831","8:30～18:00","無",""
"36900660","仁衛堂薬局アスティ店","029-4204","岩手県","奥州市","奥州市前沢字向田１－１６－２","03215","0197-56-4193","月-金　8：30-18：30
土　8：30-12：30","有","080-3339-4193"
"36900661","つくし薬局前沢店","029-4208","岩手県","奥州市","奥州市前沢二十人町４７","03215","0197-41-3663","月、火、木、金　9：00-18：00
水　9：00-17：00　土　9：00-13：00","有","0197-41-3663"
"36900662","もくれん薬局","029-4208","岩手県","奥州市","奥州市前沢字七日町４８－２","03215","0197-41-3737","月･火･水･金9:00～18:00
木土9:00～13:00","有","0197-41-3737"
"36900663","仁衛堂薬局","029-4208","岩手県","奥州市","奥州市前沢字七日町裏２","03215","0197-56-4309","月-金　8：00-19：00
土　8：00-17：00","有","0197-56-4309"
"36900664","すず薬局上杉店","980-0011","宮城県","仙台市青葉区","仙台市青葉区上杉５－８－４９　イサワビル１Ｆ","04101","022-797-1945","月～金9:00～18:00 土9:00～12:30","有","090-7339-4975"
"36900665","カメイ調剤薬局あおば通店","980-0021","宮城県","仙台市青葉区","仙台市青葉区中央２－２－５　１階","04101","022-302-6450","月～金9：00～19：00
土9:00～17:00","有","080-8607-1440"
"36900666","なの花薬局エスパル仙台店","980-0021","宮城県","仙台市青葉区","仙台市青葉区中央１－１－１","04101","022-290-9155","10:00～19:30","有","022-290-9155"
"36900667","なの花薬局青葉中央店","980-0021","宮城県","仙台市青葉区","仙台市青葉区中央４ー４ー８","04101","022ｰ716ｰ7314","平日9時から18時、
土曜日9時から13時","無",""
"36900668","ファーコス薬局広瀬通り","980-0021","宮城県","仙台市青葉区","仙台市青葉区中央２－１１－２３　太田ビル","04101","022-227-4944","月：9:00-17:30
火・水・木・金：9:00-19:00
土：9:00-14:00","有","022-227-4944"
"36900669","仙台朝市薬局","980-0021","宮城県","仙台市青葉区","仙台市青葉区中央４－４－２丸寿ビル１階","04101","022-223-8762","8時30分～18時","有","090-6684-8762"
"36900670","アイカ薬局","980-0022","宮城県","仙台市青葉区","仙台市青葉区五橋２－１－１７　ＣｕｂｅＡｚｕｒｅ　２階","04101","022-393-6330","月、火、水、金、土　9:00～18:30
木9:00～17:30","無",""
"36900671","カメイ調剤薬局在宅医療支援センター","980-0801","宮城県","仙台市青葉区","仙台市青葉区木町通１－６－７－１階","04101","022-265-8215","月～金9：30～18:00
土曜10:00～13:00","有","022-265-8215"
"36900672","日本調剤東北大前薬局","980-0801","宮城県","仙台市青葉区","仙台市青葉区木町通１－８－２１","04101","022-722-1822","月～金　9時～19時
土　9時～13時","有","022-722-1822"
"36900673","明日可薬局","980-0801","宮城県","仙台市青葉区","仙台市青葉区木町通１－８－１５木町通オフィスビル１階","04101","022-225-7372","9時から17時半","有","090-2366-0742"
"36900674","明日可薬局二日町","980-0802","宮城県","仙台市青葉区","仙台市青葉区二日町６－１７","04101","022-226-8551","月～金9:00～17:00 土12:00～15:00","有","090-2366-0742"
"36900675","workhouse薬局","980-0803","宮城県","仙台市青葉区","仙台市青葉区国分町１－７－１３－１Ｆ","04101","022-395-7306","月～金10:00～18:00
土・日・祝：休み","無",""
"36900676","すず薬局仙台パークビル店","980-0803","宮城県","仙台市青葉区","仙台市青葉区国分町３－６－１　仙台パークビル１Ｆ","04101","022-398-8870","9:00-18:00","有","090-5596-8819"
"36900677","薬の杜ふぁるま明日可薬局","980-0804","宮城県","仙台市青葉区","仙台市青葉区大町１－１－５－２Ｆ","04101","022-797-7323","月～金　9:00-18:00
土　12:00～17:00","有","090-2366-0742"
"36900678","リフレ薬局","980-0822","宮城県","仙台市青葉区","仙台市青葉区立町１－２３","04101","022-714-1888","月～金　9:00～18:00
土　9:00～14:00　","有","080-4106-7865"
"36900679","青葉の杜薬局東北大病院前店","980-0824","宮城県","仙台市青葉区","仙台市青葉区支倉町４－３５","04101","022-216-7100","平日9:00-18:30","有","080-5316-4194"
"36900680","カリン薬局","980-0871","宮城県","仙台市青葉区","仙台市青葉区八幡４－２－１０－１０１","04101","022-301-2141","9:00～18:30","有","022-301-2141"
"36900681","エイブル調剤薬局","980-6110","宮城県","仙台市青葉区","仙台市青葉区中央１－３－１アエル１０階","04101","022-723-6722","平日9:00～18:30
土9:00～17:00","有","080-2846-6462"
"36900682","つばさ薬局松島店","981-0213","宮城県","松島町","宮城郡松島町松島字普賢堂５－５","04401","022-353-2990","月～金：8:30～18:00 
土：8:30～12:00","無",""
"36900683","カメイ調剤薬局松島店","981-0215","宮城県","松島町","宮城郡松島町高城字浜１－６８","04401","022-353-8588","月～金　8:45～18:00
土　8:45～14:00 　日祝　休み","有","090-8612-2472"
"36900684","ひまわり調剤薬局","981-0503","宮城県","東松島市","東松島市矢本字南浦３０","04214","0225-83-8075","月・火・木・金
（9：00～12：00/14：00～18：00）
土（9：00～12：00）","有","080-9635-8138"
"36900685","こぐま薬局","981-0504","宮城県","東松島市","東松島市小松時若草７－１２","04214","0225-82-3943","月～金　8：30～18：00、
土　8：30～12：00、
日・祝　休み","有","090-1067-7022"
"36900686","ツルハドラッグイオンタウン矢本調剤薬局","981-0504","宮城県","東松島市","東松島市小松字谷地２０８他","04214","0225-82-1268","月、火、水、金、土（9:00～18:00）","無",""
"36900687","カメイ調剤やよい薬局","981-0904","宮城県","仙台市青葉区","仙台市青葉区旭ヶ丘４－３５－２６","04101","022-301-2789","月・火・水・金9:00～19:00
木・土9:00～13:00
日祝休","有","070-3992-1280"
"36900688","カメイ調剤薬局台原店","981-0911","宮城県","仙台市青葉区","仙台市青葉区台原１－１０－１０","04101","022-727-2861","9：00-18：00","有","090-9425-7215"
"36900689","調剤薬局ツルハドラッグ仙台台原店","981-0911","宮城県","仙台市青葉区","仙台市青葉区台原５－１３－１０－１Ｆ","04101","022-274-5200","9:30～13:30、14:30～18:30
（土日・祝休み）","無",""
"36900690","カメイ調剤ひまわり薬局","981-0913","宮城県","仙台市青葉区","仙台市青葉区昭和町４－３","04101","022-727-6288","月～金　9:00～18:30、
土　9:00～16:00
日、祝日休業","有","090-9423-3158"
